restaurant_id,restaurant_name,cuisine_type
637,New Shakti Sweets & Bakery,Chinese Non Veg
638,Dum Safar Biryani,Recommended
639,Lunchbox - Meals And Thalis,Biryani Lunchbox
640,Vishal Vaishno Dhaba,Rice & Pulao
641,Wow! Kulfi,Stick Kulfi Large
642,Rattan'S Veg & Non Veg,Mutton Main Course
643,Tree Cafe And Restaurants,Pasta
644,Mcdonald'S Gourmet Burger Collection,Mexican Range & New Offerings
645,The Grill Republic,Main Course
646,Supreme Upper Crust,"Chinese, Thai & Orientel"
647,Shree Gangaur,Recommended
648,Veg Meals By Lunchbox,Kulcha Lunchbox
649,Bombay Misthan Bhandar,Recommended
650,Crescent International Hotel,Non Veg Fried Rice
651,Steamin Mugs Cafe & Restaurant,Biryani
652,Tasty Tastes - Nagmapal,Salads
653,Food Lovers Restaurant,Paneer
654,"Faasos - Wraps, Rolls & Shawarma",Burger Wraps - The No Mess Express
655,Itc Sunfeast Baked Creations,Cakes
656,The Great Indian Kitchen,Beverages
657,Snehalata Fast Food,Snacks
658,The Prashadam,Sweets
659,Kaveri'S,Chinese
660,Lunchbox - Meals And Thalis,Breads And Accompaniments
661,Oven Story Pizza,"Pastas, Lasagnas & Quesedilla"
662,Laxmi Pure Veg,Dosa
663,Shiv Sagar,Indian Rice
664,Natural Ice Cream,Round The Year
665,Hrx By Eatfit,High Protein Burgers
666,Natural Ice Cream,Mini Pack
667,Alakapuri,Chinese
668,Box8 - Desi Meals,Ice Creams By Globo
669,Mad Over Donuts,Box Of 12 Donuts (Buy 9 Get 3 Free)
670,Sangeetha Veg Restaurant,North Indian Side Dishes
671,Mahalaxmi Sweets & Restaurant,Chinese Starters
672,Polar Bear,Chocolate Sundaes
673,Khullak Cafe,Festival Specials
674,Gita Samosa Centre,Recommended
675,Bikanervala,Beverages
676,Behrouz Biryani,Toofani Biryani Combos
677,Nh1 Bowls - Highway To North,Veg Rice Bowls [Steamed Rice]
678,Captain Sam'S Pizza,Wood Fired Neapolitan Pizza
679,Lunchbox - Meals And Thalis,Desserts
680,The Master Chef,Main Course Non Veg
681,Parivaar Vegetarian,Recommended
682,Dharma Vaishno Dhaba,Recommended
683,Anandji Sweets,Dairy Products
684,Hira Sweets And Confectionary Pvt. Ltd.,Cakes & Pastry
685,Bawarchi Fast Food,Combo
686,Olio - The Wood Fired Pizzeria,Stuffed Garlic Breads
687,Mr. Pizza,Veg Special Pizza
688,Ranga Sai Andhra Tiffins,Recommended
689,Rajani'S Kitchen,Starters
690,Jiva Veg,Traditional Dosa
691,Wow! Chicken By Wow! Momo,Wow! Kulfi  Dessert
692,Grameen Kulfi,Stick Kulfi
693,Veg Meals By Lunchbox,Recommended
694,"Faasos - Wraps, Rolls & Shawarma",Desserts
695,Veg Sizzel'S,Kadais
696,Nic Ice Creams,"Double Scoops, Double Smiles"
697,Oven Story Pizza,Special Medium Pizza
698,Quick Bites,Roll
699,Pizzmo,Sides
700,Saffron,Starters
701,Leancrust Pizza- Thincrust Experts,Desserts & Drinks
702,Smoke House - Sangaiprou,Biryani Fried Rice And Noodles
703,Y Not Food Express,Quick Pick
704,Nini'S Kitchen,Main Course
705,Sagar Ratna,Desserts
706,Dejavu,Apptizers Non Veg
707,Ss Hyderabad Biryani,Indian Breads
708,Bombay Mishthan Bhandar (Bmb) - Durapura,Munchies
709,1944 The Hocco Kitchen,Ice Cream Scoops
710,Sangeetha Veg Restaurant,Chinese Starters Large
711,Bengaluru Central Cafe,Tandoori Breads
712,Ramdev'S Khana Khazana,Sabziyaan
713,Itc Master Chef Creations,Master Chef Curated Meals (Serves 1)
714,The Biryani Life,Recommended
715,Arusuvai Cafe,Recommended
716,Cinnabon,Chips & Stix
717,Olio - The Wood Fired Pizzeria,Guiltfree By Eatfit!
718,Mr Bhatura,Extras
719,Mr. Pizza,Classic Pizza
720,Mithaas,Snacks & Starters
721,Bizza Cafe Heritage,Drinks
722,Downtown Multicuisine,Snacks
723,Sethi Tikka Kabab Curry,Veg Chinese Starters
724,Polar Bear,Faloodas
725,Hungry Panda,Recommended
726,Domino'S Pizza,Tacos
727,Olio - The Wood Fired Pizzeria,Crazy Deals
728,Third Wave Coffee,Deal Of The Day
729,Hotel Sitara Grand - Dhanturi Group Of Hotels,Breakfast
730,Dessi Cuppa,Sandwiches
731,Wow! China,Soup
732,Mini Friends Corner,Gravy Dry Dish
733,Oye Hoye Paratha,Paratha
734,The Cherith,Items Under Rs 89
735,New Khusboo Biryani (Halal),Roti
736,Domino'S Pizza,Chicken Feast
737,Kanti Sweets,Snacks
738,Frespresso,Pizza
739,Biryani By Kilo,Breads
740,Box8 - Desi Meals,Chicken Starters
741,Mcdonald'S,Beverages
742,The Good Bowl,Classic Bowls
743,Bikanervala,Recommended
744,Pizzaexpress,Desserts
745,Roastery Coffee House,Breads And Bruschetta
746,Veg Meals By Lunchbox,Biryani Box
747,I Food U,Recommended
748,Cafe Cotinga,Rice And Biriyanis
749,Yummy Bites,Dumplings
750,Chai Point,Recommended
751,Downtown Multicuisine,Recommended
752,6 Ballygunge Place Takeaway,Veg Curry
753,37 The Central Restaurant,Starters
754,Madhurima Veg,"Raita, Salads & Papad"
755,Ovenfresh Cakes And Desserts,Pastries
756,Leancrust Pizza- Thincrust Experts,"7"" Regular Pizzas | Non-Veg"
757,Delly Belly,Indian Breads
758,South Indian Coffee House,Mixed Utthapam
759,Kim Pou Restaurent,Vegetable Delight
760,Friends Cafe,Snacks
761,Labonel Fine Baking,Timeless Collection Desserts
762,Theobroma,Croissants
763,Mcdonald'S,Fried Chicken & Wings
764,Bikaner Sweets And Namkeen,Recommended
765,Paakashala,Chinese Rice & Noodles
766,Nic Ice Creams,No Added Sugar Range
767,Makhani Darbar,Breads And Rice
768,Angry Sardar Courtyard,Rice & Noodles
769,Dragon Panda,Recommended
770,Ganguram,Hot Snacks
771,Itc Aashirvaad Soul Creations,Recommended
772,Appu Donne Biriyani Palace,Recommended
773,Kfc,Double Down Burger
774,Long Jhon Silver'S,Chow
775,Shivansh Fast Food And Restaurant,Soups
776,Bangaliana,Bread Items
777,Gwalia Sweets & Fast Food,Chandni Chowk Ki Chaat
778,Shaan Sweets And Snacks,Combo
779,Veg Meals By Lunchbox,Paratha Lunchbox
780,Food On Way,Desserts
781,Snack-A-Boo,Dosa
782,Kaveri'S,Kebab
783,Delights By Inox,Fresh Popcorns
784,Daily Kitchen - Everyday Homely Meals,Veg Homely - Light Meal
785,51 Rainbows,Super Sundae (350 Ml)
786,Harish Bakery,Baked Items
787,Arusuvai Cafe,Extra Side Dish
788,Nandhana Palace,Beverages
789,Chinese Wok,Pot Rice
790,Nini'S Kitchen,Breads
791,Homely,Homely Rice Meals
792,Jay Bhavani Vadapav,Pizzas
793,Sri Venkateshwara Tiffin Center,Recommended
794,The Meating Point,Rice
795,Cocoa Bakery,Food For The Soul
796,Eden Restaurant,Chinese Appetizers (Veg)
797,Matkawala,Breads
798,New Blue Moon,Fast Food
799,Momo Magic Cafe,Breakfast
800,Bambusa Express,Beverages
801,Kalsang Friends Corner,Vegetables
802,Radhey Lal'S Parampara Sweets,Sweets
803,Mojo Pizza - 2X Toppings,Recommended
804,Salem Rr Biriyani Unavagam,Fried Rice & Noodles
805,Baskin Robbins - Ice Cream Desserts,Freshly Scooped Tubs
806,Itc Aashirvaad Soul Creations,Thalis & Rice Bowls
807,Bombay Misthan Bhandar,Ghewar
808,Goila Butter Chicken,Signature Rice Bowl
809,New Chanakya,Chaat Street
810,Radha Krishna,Biryani & Rice
811,Arusuvai Cafe,Rice And Noodles
812,The Food Court,Pizza
813,Rajani'S Kitchen,Must Try Combos
814,Chef'S Planet,Veg Chinese Starters
815,Cafe Coffee Day,Hot Coffee Selections
816,Sodhani Sweets And Namkeen,Recommended
817,Olio - The Wood Fired Pizzeria,Phat Burger
818,Sangeetha'S Desi Mane - Annanagar,Chaat Items
819,Mahalaxmi Sweets & Restaurant,Dairy
820,China Belly By Wow! Momo,Barish Combo
821,Kaveri - Lalpur,South Indian Dishes
822,Polar Bear,Fundaes
823,Ramdev'S Khana Khazana,Chinese
824,Mcdonald'S,Muffins & Hot Cake
825,Olio - The Wood Fired Pizzeria,Royal 4In1 Pizza
826,Sri Sindhu Bhavan,Beverages
827,Grameen Kulfi,Matka Kulfi
828,Veg Darbar By Behrouz Biryani,Shaan Biryani (Serves 2)
829,Polar Bear,Recommended
830,Infusion,Noodles
831,New Khusboo Biryani (Halal),Rolls
832,The Biryani Story (Halal),Gravy Veg & Non Veg
833,Priya Biryani,Main Course
834,Cinnabon,Hot Coffees
835,Dindigul Thalappakatti - Since 1957,Biryani Variety
836,Saurashtra Chawana & Sweets,Shravana Month Specials
837,Shree Raghavendra,Recommended
838,Hira Sweets,North Indian
839,Moti Mahal,Desserts And Sweets
840,Daya Hari Mithai,Snacks
841,Cake Hut,Recommended
842,Lamee,Egg
843,Seoul Burgers & Shakes,Recommended
844,Chai Kings,Healthy
845,Harish Bakery,Thalis
846,So Southy,So Southy Rice
847,Grill Inn,Recommended
848,Home Plate By Eatfit,Shravan Special
849,Royal Indraprastha,Recommended
850,Mithaas,Thali
851,Mp'S Kitchen,Dal & Rice
852,Supreme Upper Crust,Tandoori Kebabs
853,Kanti Sweets,Bengali Sweets
854,Lunchbox  Meals And Thalis,Chapati Lunchbox
855,Lazeez - Rooftop Lounge,Drinks
856,Kfc,Late Night Specials (Starting At 199)
857,Hotspot Grill,Main Course
858,Mad For Momos,Starters
859,I Deli Cafe,Dosa
860,Shabal Restaurant,Combo
861,Southern Taste,Masala Dosa
862,Dejavu,Main Course Chicken
863,Shiv Sagar Veg Restaurant,South Indian Menu
864,Abc Fast Food,Recommended
865,Hot Stuff Fast Food,Momo
866,Eden Restaurant,Desserts
867,Emerald 3:14,Snacks
868,Kaveri - Lalpur,Pizza
869,Red Dragon (Chopstix),Recommended
870,Mr. Brown - Danbro,Recommended
871,Dhaba 14,Main Course
872,Paprika - Pramod Laddu Bhandar,Tandoor Kitchen
873,Shyamasree Restaurant,Salads
874,Emerald 3:14,Recommended
875,Uspfc - Us Pizza & Fried Chicken,Fiery Wings
876,Roll Xpress,Recommended
877,Maa Ki Rasoi,Tawa Roti & Tandoori Roti & Naan
878,Harish Bakery,Soups & Salads
879,Haldiram'S Restaurant,Tandoor Se
880,Vadilal Ice Creams,Gourmet Ice Cream Tubs
881,Frespresso,Grilled
882,Tan-Sukh By Kanha,Chinese
883,New Shakti Sweets,Dry Fruit Sweets
884,Veg Sizzel'S,Chinese Soups
885,Bowl Soul,All Day Breakfast
886,Gangaur Govindam,Indian Breads
887,Mcdonald'S,Menu Starts @125/-
888,Udupi Cafe North India,Beverages
889,Krishna Cafe,Chinese
890,Momo Nation Cafe,Recommended
891,Dum Safar Biryani,Kebabs And Tikkas
892,French Loaf Bakery & Cafe,Dry Cakes
893,Paakashala,North Indian Rice
894,Odiani Hotel & Restaurant,Rice
895,Neelkanth Sweets,Pocket Friendly Combo
896,Beekays,Pizzas
897,Shree Gangaur,Breakfast
898,Grill'S,Rolls
899,The Biryani Life,Starters & Kebabs
900,Gwalia Sweets & Fast Food,Cholley Bhature And Pav Bhajji
901,Veg Sizzel'S,Lassi
902,Sri Ganga Veg Restaurant,Chat
903,Sangeetha'S Desi Mane - Annanagar,Favourites
904,Ks Bakers,Cakes
905,Mast Biryani,Special Desi Starters
906,Jayhind Sweets,Cookies
907,Angry Sardar Courtyard,Desserts
908,Natural Ice Cream,Friday Funday Flavour (New Attraction)
909,Baskin Robbins - Ice Cream Desserts,Chocolate Ice Creams
910,Bikanervala,Namkeen
911,Perambur Sri Annapoorani,Recommended
912,Srinidhi Sagar Deluxe,Fresh Fruit Juice
913,Hira Sweets And Confectionary Pvt. Ltd.,Recommended
914,The Temptations - 24/7,Softy Milkshakes
915,Rominus Pizza And Burger,Breads
916,Rominus Pizza And Burger,Combo
917,Hola Pasta - Fresh Gourmet Pasta,Arrabiata Pastas [Red Sauce]
918,New Shakti Sweets,Desserts
919,Downtown Multicuisine,Thalis
920,Wow! Momo,Peri Peri Momo
921,Hotel Sitara Grand - Dhanturi Group Of Hotels,Mocktails
922,Punjabi Rasoi,Punjabi Breads
923,Cake Hut,Desserts
924,Kalsang Friends Corner,Chicken
925,Hotel Toshali,Green Veg Curries
926,Minus 30,Indulge
927,Mojo Pizza - 2X Toppings,"Regular 7"" Pizzas | Non-Veg [Serves 1]"
928,Kfc,Peri Peri Chicken Strips & Leg Pc (Up To 25% Off)
929,Om Sweets & Snacks,Chinese
930,Hotel Rimi International,Treasure Of Basmati
931,New Chanakya,Tandoor Se
932,Pyramid Express,Asian
933,Olio - The Wood Fired Pizzeria,Dips
934,Baskin Robbins - Ice Cream Desserts,Accompaniments
935,Goila Butter Chicken,Rolls
936,Hrx By Eatfit,Fruit Pop Jars
937,Alakapuri,Main Course
938,Shri Ganpati Misthan Bhandar,Recommended
939,Cherry Sweets & Confectioners,Christmas Special
940,Churuwala,Recommended
941,Hotel Maharaja And Fast Food,Roti/Parata/Naan/Bread Items
942,Meat And Eat,Frappe
943,Club Shawaya,Peri Peri Shawaya Mandi
944,Bhikharam Chandmal,Sweets
945,Lunchbox  Meals And Thalis,All Day Breakfast Box
946,Jonas Cafe,Recommended
947,Daily Kitchen - Everyday Homely Meals,Comfort Thalis
948,Ganguram,Gift Box
949,Burger King,New Bk Fusion (Made With Kitkat)
950,Like Momo,Momos
951,Pizzaexpress,8 Inch Pizza Starting @199
952,Cafe Coffee Day,Iced Coffees
953,Priya Restaurant,Sweets
954,Oudh 1590,Indian Bread
955,Wow! Momo,Chilli Momo
956,Urban Tadka,Khane Ke Saath
957,Trelly,Mushroom Fried Rice
958,Royal Veg. Hotel,South Indian Dish
959,Behrouz Biryani,Kathi Rolls
960,The Persian Table,Starters
961,Harish Bakery,All Day Breakfast
962,Gwalia Sweets & Fast Food,Namkeen-All Time Snacking
963,The Brooklyn Creamery - Healthy Ice Cream,Protein Minis
964,Kim Pou Restaurent,Starter
965,Old Delhi Grillzz,Old Delhi Famous Roasted Item
966,Dawat,Rolls
967,Chopstyx,Dumplings
968,Kanti Sweets,Packed
969,Cake Hut,Fresh Cream Cake 1Kg
970,Itc Master Chef Creations,Snack Time Specials
971,Gita Samosa Centre,Dosa
972,Panna Sweets & Restaurant,Nonta / Salted
973,Ovenfresh Cakes And Desserts,Match Day Combo
974,Moti Mahal,Recommended
975,Taco Bell,Recommended
976,Trelly,Biryani
977,Burger Farm,Veg Burgers Meals
978,Mithaas,Indian Breads
979,Ghar Ka Tadka,Kadhai Meals
980,Labonel Fine Baking,Cupcakes
981,Mad For Momos,Momos Platter
982,Giani,Ice Cream Cakes
983,Pyramid Express,All Day Favourites
984,Ks Bakers,Recommended
985,Rasoi Thali,Recommended
986,"The Dessert Heaven - Pastry, Brownie And Cakes",Pastry.
987,Agra Sweets Banjara,Snacks
988,Steamin Mugs Cafe & Restaurant,Indian Non Veg Gravy
989,Andhra Gunpowder,Authentic Andhra Meals
990,Sri Tiffins,Recommended
991,Rnr Biryani - Taste Of 1953,Desserts
992,Ramdev'S Khana Khazana,Recommended
993,Bhavyam Veg,Chaat
994,Anjappar,Indian Breads
995,Brown Sugar,Street Style Indian Snacks
996,The Ghee Khichdi Project,Sides & Drinks
997,Leancrust Pizza- Thincrust Experts,"7"" Regular Pizzas | Veg"
998,Preeti Tiffins,Butter Special
999,Veg Meals By Lunchbox,Breads And Accompaniments
1000,Tree Cafe And Restaurants,Recommended
1001,Sangeetha Veg Restaurant,Recommended
1002,The Brew Estate,Indian Breads
1003,Sweet Truth,Dessert Jars
1004,Khana Khazana (Shankar Nagar),Rice And Pulao
1005,Gopal Mistanna Bhandar,Sweets
1006,Veg Sizzel'S,Pav Bhaji
1007,Food On Way,Khichdi Combo'S
1008,Hotel Polo Towers,Tiprasa Ni Chamung
1009,Hira Sweets,Pizza & Pasta
1010,Matkawala,Rice And Biryani
1011,Vip Sweets Pvt. Ltd.,Laddu And Soan Papdi
1012,Apna Vaishno Dhaba,Raita
1013,Maa Ki Rasoi,Tandoori Paneer Tikka Or Kabab
1014,Wow! China,Fried Rice
1015,Anna Snacks,Uttapam
1016,Lunchbox - Meals And Thalis,Beverages
1017,Anna Punjabi,Indian Bread
1018,Mithaas,North Indian
1019,Tea Junction,Recommended
1020,Haldiram'S Sweets And Namkeen,Bakery
1021,Khana Khazana (Shankar Nagar),Recommended
1022,Fat Belly,Rice
1023,Leancrust Pizza- Thincrust Experts,Buy 1 Get 1 @ 169 Each
1024,Biryani By Kilo,Extras
1025,Cholo Khai,Biryani Special
1026,Anna Punjabi,Rice
1027,Bikanervala,Breakfast Special
1028,Supreme Upper Crust,Soups
1029,Lunchbox - Meals And Thalis,Rumali Roti Lunchbox
1030,Edesia By Freshmenu,Recommended
1031,Chopstyx,Soup
1032,Sweet Truth - Cake And Desserts,Pastries
1033,Simla Chat,Breakfast
1034,Rokali,Rokali Combo
1035,Chef'S Planet,Veg Starters
1036,Itc Aashirvaad Soul Creations,Street Food Snacks
1037,Royal Veg. Hotel,All Time Breakfast
1038,Dejavu,Soup Veg
1039,Cherry Sweets & Confectioners,Popular Flavours Cakes
1040,French Loaf Bakery & Cafe,Pastries
1041,Cake Plaza,Recommended
1042,Nandhana Palace,Legendary Andhra Meals
1043,Domino'S Pizza,Value Meals
1044,Sangeetha Veg Restaurant,Rice Bowls Large
1045,Wendy'S Burgers,Recommended
1046,Harish Bakery,Chinese
1047,9 Hills Bistro,Recommended
1048,Bhavyam Veg,Hot Beverage
1049,Avo'S Kitchen,Rice
1050,Millet Express,Monsoon - Specials
1051,Shivansh Fast Food And Restaurant,Tarka
1052,Shiv Sagar Veg Restaurant,"Roti, Naan, Paratha & Kulcha"
1053,Shiv Sagar,Tandoor Starters
1054,Keventers - Milkshakes & Desserts,Sharing + Saving Combo
1055,Bombay Mishthan Bhandar (Bmb) - Durapura,Cookies
1056,Mcdonald'S,Minecraft Meal
1057,Lamee,Mixed Chow
1058,Gokul Dham Ka Dhaba,Noodles
1059,Sharma Dhaba,Roti Naan And Paratha
1060,Neelkanth Sweets,Dhokla
1061,Sangeetha'S Desi Mane - Annanagar,Evening Special
1062,"Dabba Garam (Homestyle,Combo, Thali & More)",Stuffed Paratha
1063,Shyamasree Restaurant,Thalis
1064,Itc Master Chef Creations,Veg Curries
1065,Itc Master Chef Creations,Breads & Rice
1066,China Belly By Wow! Momo,Soup
1067,Laxmi Pure Veg,Juice Items
1068,Nh1 Bowls - Highway To North,Mini Rice Bowls @100
1069,Homely,Khichdi & Flavoured Rice
1070,Donald'S Pastry Shop,Beverages
1071,Sherowali Sweets And Fast Foods,Accompaniment
1072,Bikkgane Biryani,Kolkata Biryani
1073,Thalairaj Biryani,Beverages
1074,The Prashadam,Ganesh Chaturthi Special
1075,Mellow,Recommended
1076,Baskin Robbins - Ice Cream Desserts,Newly Launched Italian Gelatos
1077,Eatfit,Mini Bowls
1078,Amrit Sweets Phase 5,Chaat
1079,Veg Sizzel'S,Sandwiches
1080,Shaan Sweets And Snacks,Salad And Papad
1081,Pandit Ji Sweets & Restaurant Dairy,Chinese
1082,"Faasos - Wraps, Rolls & Shawarma",Shawarmas
1083,Hotel Sitara Grand - Dhanturi Group Of Hotels,Noodles
1084,Kanji Sweets & Restaurant,Main Course
1085,Laxmi Pure Veg,Fried Rice
1086,7Th Heaven Cake Shop,Cakes
1087,Pandit Ji Sweets & Restaurant Dairy,Main Course
1088,"The Dessert Heaven - Pastry, Brownie And Cakes",Signature Eggless Cakes
1089,Arusuvai Cafe,Curries
1090,Shiv Sagar,Breakfast Bestsellers
1091,Hindusthan Sweets,Packaged Item
1092,Good Flippin' Burgers,Dips
1093,Behrouz Biryani,Dastan-E-Kebab (Starters)
1094,Urban Pinds Food Factory,Veg Main Course
1095,Lunchbox  Meals And Thalis,Biryani Lunchbox
1096,Mad For Momos,Special Shakes & Mocktails
1097,Mcdonald'S,Mcbreakfast And Value Mornings
1098,Tan-Sukh By Kanha,Main Course
1099,Wood Street Cafe,Burgers
1100,Pizzmo,Shawarma & Rolls
1101,New Little Hut Family Restaurant,Recommended
1102,Itc Master Chef Creations,Non-Veg Curries
1103,Cocoa Bakery,Breads
1104,Shiv Sagar,Bombay Falooda
1105,Suchali'S Artisan Bakehouse,Sweet Bakes
1106,Sambharsa,Special Dosai
1107,Priya Restaurant,Main Course
1108,The Idli Foundry,Idli
1109,Captain Sam'S Pizza,Recommended
1110,Gopal'S,Tandoor
1111,Kwality Walls Ice Cream And More,Slow Churn: Artisanal Fruit Ice Cream
1112,The Chocolate Room,Beverage
1113,Aryan Family'S Delight,Recommended
1114,Srinidhi Sagar Deluxe,Sweets
1115,Ratna Cafe (Estd.1948),Combos
1116,Dharma Vaishno Dhaba,Vegetable Dishes
1117,One Bites Sanjauli,Pizza
1118,Kingdom Of Momos,Starters
1119,Amritsari Food Platter,Veg Main Course
1120,Shri Bhog Rasoi Dhaba,Rice
1121,Captain Sam'S Pizza,Medium Pizza
1122,Priya Biryani,Recommended
1123,Itc Master Chef Creations,Desserts
1124,Box8 - Desi Meals,Dum Biryani Thali
1125,Freshmenu,Superbowl
1126,Olio - The Wood Fired Pizzeria,Beverages
1127,The Persian Table,Soups
1128,Grameen Kulfi,No Added Sugar Kulfi
1129,Neelkanth Sweets,Sugar Free Mithai
1130,Shaan Sweets And Snacks,Indian Bread
1131,Veg Sizzel'S,Recommended
1132,Urban Tadka,Veg Main Course
1133,Chandimata Mistanna Bhander,Recommended
1134,The Master Chef,Kanti And Kebab
1135,Grill Inn,Momos
1136,Harley'S Fine Baking,Harley'S Signature Medovik Pastry
1137,Rominus Pizza And Burger,Quick Bites
1138,Bombay Misthan Bhandar,Savouries
1139,Shree Raghavendra,All Time
1140,Gita Samosa Centre,Uttapam
1141,Tossin Pizza,Gourmet Non-Veg Pizza
1142,Takeout - Asian Goodness,Asian Curries- Served With Japanese Rice
1143,Maa Ki Rasoi,"Rice, Biryani & Butter Khichadi"
1144,Burgrill - Og'S Of Grilled Burger,Buckets
1145,The Fisherman'S Wharf,Miguels Kitchen
1146,Mountain'S Pizza,Double Topping Pizza
1147,Mealful Rolls - India'S Biggest Rolls,"Mini Rolls [Small 7""]"
1148,Pikwik Since 1991,"Rice, Pulao And Biryani"
1149,Brijwasi Pure Veg,Indian Breads
1150,Indian Coffee House,Snacks
1151,Prime Bakery & Sweets,Recommended
1152,Krishna Vaishno Dhaba,Recommended
1153,Kumar'S Sweet Shop (Jakhan),Chatori Gali
1154,Daya Hari Chatpata,Pulao And Rice
1155,The Good Bowl,High Protein Rice Bowls
1156,Food On Way,Punjabi Main Course
1157,Kanji Sweets & Restaurant,Ghee Sweets
1158,Copper Kitchen,Breads
1159,Kaveri - Lalpur,Thali
1160,Kamats Legacy,Dosa
1161,Mad Over Donuts,Donut Boxes
1162,Mama'S Kitchen,Recommended
1163,Gokul Dham Ka Dhaba,Starter
1164,New Blue Moon,South Indian
1165,Sweet Truth,Recommended
1166,Bombay Misthan Bhandar,Bengali Sweets
1167,Oberai Bakers & Cafe,Cookies
1168,Shiv Sagar Veg Restaurant,Lassi
1169,The Grill Republic,Biryani & Rice
1170,Hira Sweets And Confectionary Pvt. Ltd.,Desi Ghee Sweets 1Kg
1171,Fika,Main Course
1172,The Eleganza,Rice Bowl Combo'S
1173,Urban Pinds Food Factory,Salad & Raita
1174,Rominus Pizza And Burger,Traditional Classic Pizza Veg
1175,Bombay Mishthan Bhandar (Bmb) - Sanganeeri Gate,Ghee Sweets
1176,Goila Butter Chicken,Gbc Mini Meals
1177,Shree Agarwal Caterers,Mawa Sweets
1178,Kaveri - Lalpur,Main Course [Curry]
1179,Bikanervala,Sweets
1180,Indrani Sweets And Restaurant,Pizzas & Pasta
1181,Crescent International Hotel,Chicken Gravy
1182,Aurora Restaurant & Lodging,Non Veg
1183,Mealy - Your Everyday Meal,Recommended
1184,Sodhani Sweets And Namkeen,Dry Fruit Sweets
1185,Bhavyam Veg,Day Special Dosa
1186,Bizza Cafe Heritage,Shakes
1187,Behrouz Biryani,Royal Curries & Breads
1188,Machhli Baba Fries,Platters
1189,Gwalia Sweets & Dairy Products,Chandni Chowk Ki Chaat
1190,Cocoa Bakery,Pastries & Desserts
1191,Anandji Sweets,Recommended
1192,Kaati Zone Rolls & Wraps,Desserts & Jar Cakes
1193,Mealful Rolls - India'S Biggest Rolls,Desserts & Drinks
1194,Cholo Khai,Chicken Special
1195,Cafe Sai Sadanand,South Indian Snacks
1196,Mcdonald'S Gourmet Burger Collection,Burgers & Wraps
1197,Kashyap Chole Kulche,Recommended
1198,Cholo Khai,Veg & Non Veg Special Combo
1199,Sangeetha Veg Restaurant,Breakfast Bestsellers
1200,Shiv Sagar Veg Restaurant,Recommended
1201,Cakezone Patisserie,Celebration Day Combo
1202,Gwalia Sweets & Dairy Products,Snacks
1203,Mikado Restaurant,"Non-Veg Tandoor, Indian & Chinese Starters"
1204,Daily Kitchen - Everyday Homely Meals,Breads & Rice
